Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits
2015-07-06 00:00:00-04:00,25.842918395996094,25.95809555053711,24.954612731933594,25.346216201782227,7324079,0.0,0.0
2015-07-13 00:00:00-04:00,25.461393356323242,26.31082534790039,25.454195022583008,25.922103881835938,7608163,0.0,0.0
2015-07-20 00:00:00-04:00,25.864513397216797,25.965293884277344,25.432598114013672,25.605365753173828,5653889,0.0,0.0
2015-07-27 00:00:00-04:00,25.28862762451172,27.225046157836914,25.144655227661133,27.13866424560547,10146717,0.0,0.0
2015-08-03 00:00:00-04:00,26.64196014404297,27.689355850219727,26.64196014404297,27.09547233581543,5621522,0.0,0.0
2015-08-10 00:00:00-04:00,27.268238067626953,27.620969772338867,26.843521118164062,27.17465591430664,4556174,0.0,0.0
2015-08-17 00:00:00-04:00,27.17465591430664,27.31502914428711,25.53337860107422,25.540578842163086,9402959,0.0,0.0
2015-08-24 00:00:00-04:00,24.01447868347168,26.3828125,23.1650447845459,26.202848434448242,12634984,0.0,0.0
2015-08-31 00:00:00-04:00,26.166854858398438,26.51958465576172,25.526180267333984,25.907705307006836,8592384,0.0,0.0
2015-09-07 00:00:00-04:00,26.23164176940918,26.73554229736328,25.91490364074707,26.195648193359375,3975226,0.0,0.0
2015-09-14 00:00:00-04:00,26.174053192138672,26.332422256469727,25.526180267333984,25.62696075439453,5558593,0.0,0.0
2015-09-21 00:00:00-04:00,25.77813148498535,26.080472946166992,25.05107307434082,25.209442138671875,3604737,0.0,0.0
2015-09-28 00:00:00-04:00,25.12306022644043,25.871713638305664,24.144052505493164,25.864513397216797,4884155,0.0,0.0
2015-10-05 00:00:00-04:00,26.145259857177734,26.857919692993164,25.425399780273438,26.73554229736328,3843394,0.0,0.0
2015-10-12 00:00:00-04:00,26.67075538635254,27.275436401367188,26.24603843688965,27.037883758544922,3916465,0.0,0.0
2015-10-19 00:00:00-04:00,27.037883758544922,27.700153350830078,26.584373474121094,27.671358108520508,2926409,0.0,0.0
2015-10-26 00:00:00-04:00,27.692955017089844,28.693557739257812,27.073875427246094,28.182458877563477,4001342,0.0,0.0
2015-11-02 00:00:00-05:00,28.28323745727539,28.67196273803711,27.34022331237793,28.146465301513672,5904772,0.0,0.0
2015-11-09 00:00:00-05:00,27.99529457092285,29.23345184326172,27.577777862548828,28.758344650268555,7054443,0.0,0.0
2015-11-16 00:00:00-05:00,28.866323471069336,29.075082778930664,28.240047454833984,28.304834365844727,5720152,0.0,0.0
2015-11-23 00:00:00-05:00,28.24724578857422,28.556785583496094,27.736146926879883,28.200454711914062,3664610,0.0,0.0
2015-11-30 00:00:00-05:00,28.211252212524414,28.50639533996582,27.47699737548828,27.880117416381836,4574789,0.0,0.0
2015-12-07 00:00:00-05:00,27.836925506591797,27.865720748901367,26.61316680908203,26.829124450683594,6030769,0.0,0.0
2015-12-14 00:00:00-05:00,26.76433753967285,27.944904327392578,25.91490364074707,26.42600440979004,6285819,0.0,0.0
2015-12-21 00:00:00-05:00,26.584373474121094,27.556180953979492,26.469194412231445,27.376216888427734,1971221,0.0,0.0
2015-12-28 00:00:00-05:00,27.333024978637695,27.671358108520508,26.76433753967285,27.41221046447754,3154926,0.0,0.0
2016-01-04 00:00:00-05:00,26.8867130279541,27.17465591430664,25.43979835510254,25.497386932373047,5124064,0.0,0.0
2016-01-11 00:00:00-05:00,25.583768844604492,25.84651756286621,23.762527465820312,24.057668685913086,5801558,0.0,0.0
2016-01-18 00:00:00-05:00,24.316818237304688,25.36781120300293,23.10745620727539,25.022279739379883,8989822,0.0,0.0
2016-01-25 00:00:00-05:00,24.82071876525879,25.634159088134766,23.117534637451172,25.619762420654297,8686985,0.0,0.0
2016-02-01 00:00:00-05:00,25.360612869262695,25.67015266418457,23.28742027282715,23.345008850097656,8360810,0.0,0.0
2016-02-08 00:00:00-05:00,22.98508071899414,23.467384338378906,22.358802795410156,23.13625144958496,10476504,0.0,0.0
2016-02-15 00:00:00-05:00,23.43859100341797,25.195045471191406,22.923891067504883,23.892101287841797,6766192,0.0,0.0
2016-02-22 00:00:00-05:00,24.12245750427246,25.20224380493164,23.524974822998047,25.029478073120117,5135454,0.0,0.0
2016-02-29 00:00:00-05:00,25.03667640686035,26.742740631103516,25.03667640686035,26.54837989807129,6205387,0.0,0.0
2016-03-07 00:00:00-05:00,26.375614166259766,26.721145629882812,25.74933624267578,26.49079132080078,6570735,0.0,0.0
2016-03-14 00:00:00-04:00,26.39720916748047,27.06667709350586,25.094266891479492,26.937103271484375,7449103,0.0,0.0
2016-03-21 00:00:00-04:00,26.94430160522461,27.123546600341797,26.447599411010742,26.663557052612305,4785384,0.0,0.0
2016-03-28 00:00:00-04:00,26.73554229736328,27.592174530029297,26.512386322021484,27.577777862548828,5581375,0.0,0.0
2016-04-04 00:00:00-04:00,27.577777862548828,27.678556442260742,26.649160385131836,27.073875427246094,5295346,0.0,0.0
2016-04-11 00:00:00-04:00,27.13866424560547,27.59937286376953,26.70674705505371,27.541784286499023,4098582,0.0,0.0
2016-04-18 00:00:00-04:00,27.541790008544922,27.600786209106445,17.21730613708496,17.954769134521484,10691722,0.0,1.365941
2016-04-25 00:00:00-04:00,17.817108154296875,18.072763442993164,17.394296646118164,17.699115753173828,6075457,0.0,0.0
2016-05-02 00:00:00-04:00,17.689281463623047,19.0707950592041,17.689281463623047,18.672565460205078,2904857,0.0,0.0
2016-05-09 00:00:00-04:00,18.957719802856445,18.957719802856445,17.98918342590332,18.082595825195312,2387510,0.0,0.0
2016-05-16 00:00:00-04:00,18.053096771240234,18.524089813232422,17.66961669921875,18.46607780456543,2987641,0.0,0.0
2016-05-23 00:00:00-04:00,18.416912078857422,19.01671600341797,18.269420623779297,18.879056930541992,2514839,0.0,0.0
2016-05-30 00:00:00-04:00,18.88888931274414,19.301868438720703,18.416912078857422,19.272369384765625,2031560,0.0,0.0
2016-06-06 00:00:00-04:00,19.34119987487793,19.478858947753906,18.077678680419922,18.14159393310547,1947657,0.0,0.0
2016-06-13 00:00:00-04:00,18.033432006835938,18.230087280273438,17.600786209106445,17.78761100769043,4619318,0.0,0.0
2016-06-20 00:00:00-04:00,18.053096771240234,18.397247314453125,17.21730613708496,17.78761100769043,8920717,0.0,0.0
2016-06-27 00:00:00-04:00,17.6794490814209,18.88888931274414,17.177974700927734,18.790559768676758,4124850,0.0,0.0
2016-07-04 00:00:00-04:00,18.633235931396484,19.10521125793457,18.30875015258789,19.046213150024414,870144,0.0,0.0
2016-07-11 00:00:00-04:00,19.085546493530273,19.773845672607422,18.938053131103516,19.69518280029297,1527128,0.0,0.0
2016-07-18 00:00:00-04:00,19.685348510742188,20.678466796875,19.498525619506836,20.65880012512207,1489294,0.0,0.0
2016-07-25 00:00:00-04:00,20.609636306762695,22.527040481567383,20.609636306762695,22.045230865478516,1718527,0.0,0.0
2016-08-01 00:00:00-04:00,22.084562301635742,22.12389373779297,21.161258697509766,21.278268814086914,1922232,0.0,0.0
2016-08-08 00:00:00-04:00,21.24877166748047,21.592920303344727,21.071779251098633,21.140609741210938,1261690,0.0,0.0
2016-08-15 00:00:00-04:00,21.160274505615234,21.5535888671875,20.99311637878418,21.425762176513672,1275420,0.0,0.0
2016-08-22 00:00:00-04:00,21.34709930419922,21.34709930419922,20.42281150817871,20.530973434448242,1091445,0.0,0.0
2016-08-29 00:00:00-04:00,20.54080581665039,21.356931686401367,20.481809616088867,21.327434539794922,1934639,0.0,0.0
2016-09-05 00:00:00-04:00,21.327434539794922,22.22222137451172,20.530973434448242,22.09439468383789,3441427,0.0,0.0
2016-09-12 00:00:00-04:00,22.084562301635742,27.4827938079834,22.084562301635742,26.696165084838867,6729692,0.0,0.0
2016-09-19 00:00:00-04:00,26.705997467041016,29.154375076293945,26.627334594726562,28.131759643554688,3013067,0.0,0.0
2016-09-26 00:00:00-04:00,27.846607208251953,28.20550537109375,26.922321319580078,27.66961669921875,1954064,0.0,0.0
2016-10-03 00:00:00-04:00,27.748279571533203,28.54473876953125,27.4827938079834,28.33824920654297,4125257,0.0,0.0
2016-10-10 00:00:00-04:00,28.46607780456543,29.00196647644043,26.499507904052734,27.07964515686035,3776223,0.0,0.0
2016-10-17 00:00:00-04:00,27.040315628051758,27.77777862548828,26.814159393310547,27.56145477294922,1776800,0.0,0.0
2016-10-24 00:00:00-04:00,27.728614807128906,27.964601516723633,26.017698287963867,26.283185958862305,1408748,0.0,0.0
2016-10-31 00:00:00-04:00,26.23402214050293,27.040315628051758,25.99803352355957,26.420846939086914,2774986,0.0,0.0
2016-11-07 00:00:00-05:00,26.804325103759766,28.859390258789062,26.529006958007812,28.78072738647461,2676236,0.0,0.0
2016-11-14 00:00:00-05:00,29.085546493530273,32.59587097167969,28.515241622924805,32.39921188354492,2195804,0.0,0.0
2016-11-21 00:00:00-05:00,32.35004806518555,32.35988235473633,30.403146743774414,31.268436431884766,1054730,0.0,0.0
2016-11-28 00:00:00-05:00,31.120943069458008,31.6420841217041,29.518190383911133,30.137659072875977,940521,0.0,0.0
2016-12-05 00:00:00-05:00,30.127826690673828,31.209440231323242,30.127826690673828,30.678466796875,973677,0.0,0.0
2016-12-12 00:00:00-05:00,30.56047248840332,30.845624923706055,29.390363693237305,30.511308670043945,1964946,0.0,0.0
2016-12-19 00:00:00-05:00,30.432645797729492,31.45526123046875,30.196657180786133,30.98328399658203,964523,0.0,0.0
2016-12-26 00:00:00-05:00,30.89478874206543,31.740413665771484,30.471975326538086,30.806293487548828,451446,0.0,0.0
2017-01-02 00:00:00-05:00,31.061946868896484,31.986234664916992,30.57030487060547,31.120943069458008,870451,0.0,0.0
2017-01-09 00:00:00-05:00,30.629301071166992,30.973451614379883,29.292034149169922,29.754179000854492,747698,0.0,0.0
2017-01-16 00:00:00-05:00,29.518190383911133,29.714847564697266,27.089479446411133,27.98426628112793,4348082,0.0,0.0
2017-01-23 00:00:00-05:00,27.98426628112793,30.727630615234375,27.78761100769043,30.068830490112305,4737491,0.0,0.0
2017-01-30 00:00:00-05:00,29.872173309326172,30.11799430847168,27.807275772094727,29.90167236328125,3136124,0.0,0.0
2017-02-06 00:00:00-05:00,29.69518280029297,31.622419357299805,28.928220748901367,31.622419357299805,2504362,0.0,0.0
2017-02-13 00:00:00-05:00,31.730579376220703,31.927236557006836,30.09832763671875,31.425762176513672,1384037,0.0,0.0
2017-02-20 00:00:00-05:00,31.415929794311523,33.53982162475586,31.415929794311523,32.625370025634766,2375305,0.0,0.0
2017-02-27 00:00:00-05:00,32.76302719116211,32.920352935791016,30.127826690673828,32.281219482421875,2812107,0.0,0.0
2017-03-06 00:00:00-05:00,32.01573181152344,34.572269439697266,31.966567993164062,34.267452239990234,4432798,0.0,0.0
2017-03-13 00:00:00-04:00,34.405113220214844,34.611602783203125,32.959686279296875,33.726646423339844,7923549,0.0,0.0
2017-03-20 00:00:00-04:00,33.74631118774414,33.87905502319336,32.241886138916016,33.146507263183594,2655998,0.0,0.0
2017-03-27 00:00:00-04:00,32.45820999145508,33.736480712890625,32.42379379272461,33.57915496826172,1227723,0.0,0.0
2017-04-03 00:00:00-04:00,33.57915496826172,34.29695129394531,33.34316635131836,33.461158752441406,2479650,0.0,0.0
2017-04-10 00:00:00-04:00,33.392330169677734,33.56932067871094,31.288101196289062,32.320552825927734,1582351,0.0,0.0
2017-04-17 00:00:00-04:00,32.33038330078125,34.405113220214844,32.11405944824219,34.06096267700195,1742630,0.0,0.0
2017-04-24 00:00:00-04:00,34.56243896484375,34.80826187133789,33.726646423339844,34.43461227416992,2465005,0.0,0.0
2017-05-01 00:00:00-04:00,34.700096130371094,34.700096130371094,32.49754333496094,33.18584060668945,1539636,0.0,0.0
2017-05-08 00:00:00-04:00,33.31366729736328,34.316619873046875,32.59587097167969,32.59587097167969,2499480,0.0,0.0
2017-05-15 00:00:00-04:00,32.78269577026367,32.94002151489258,30.23598861694336,30.33431625366211,17400362,0.0,0.0
2017-05-22 00:00:00-04:00,30.45231056213379,31.750246047973633,30.216323852539062,31.061946868896484,8096235,0.0,0.0
2017-05-29 00:00:00-04:00,31.10127830505371,36.36185073852539,30.99803352355957,36.33235168457031,15544031,0.0,0.0
2017-06-05 00:00:00-04:00,36.2340202331543,36.55850601196289,35.11307907104492,35.99803161621094,8461237,0.0,0.0
2017-06-12 00:00:00-04:00,35.821041107177734,36.35201644897461,33.933135986328125,34.02163314819336,4850073,0.0,0.0
2017-06-19 00:00:00-04:00,34.29695129394531,34.99508285522461,33.81514358520508,34.65093231201172,9908022,0.0,0.0
2017-06-26 00:00:00-04:00,34.857425689697266,36.45034408569336,34.267452239990234,36.00786590576172,6857530,0.0,0.0
2017-07-03 00:00:00-04:00,36.13569259643555,36.38151550292969,33.392330169677734,34.12979507446289,9785168,0.0,0.0
2017-07-10 00:00:00-04:00,34.14945983886719,34.34611511230469,32.83185958862305,33.30875015258789,6843699,0.0,0.0
2017-07-17 00:00:00-04:00,33.42182922363281,33.7659797668457,32.43854522705078,33.65781784057617,7747811,0.0,0.0
2017-07-24 00:00:00-04:00,33.66764831542969,34.611602783203125,33.13667678833008,34.35594940185547,8311941,0.0,0.0
2017-07-31 00:00:00-04:00,34.52310562133789,34.857425689697266,33.91347122192383,34.59193801879883,5013505,0.0,0.0
2017-08-07 00:00:00-04:00,34.59193801879883,34.82792663574219,32.44837951660156,34.031463623046875,6197497,0.0,0.0
2017-08-14 00:00:00-04:00,34.20845413208008,34.33628463745117,33.146507263183594,33.628318786621094,6451645,0.0,0.0
2017-08-21 00:00:00-04:00,33.61848449707031,38.34808349609375,33.52015686035156,37.03048324584961,10625922,0.0,0.0
2017-08-28 00:00:00-04:00,37.18780517578125,39.01671600341797,36.54867172241211,38.2694206237793,3470513,0.0,0.0
2017-09-04 00:00:00-04:00,38.34808349609375,38.78564453125,36.90265655517578,38.27925109863281,5579771,0.0,0.0
2017-09-11 00:00:00-04:00,38.6234016418457,39.00688171386719,37.5909538269043,38.14159393310547,12255766,0.0,0.0
2017-09-18 00:00:00-04:00,38.07276153564453,38.55457305908203,36.32251739501953,36.932151794433594,15542405,0.0,0.0
2017-09-25 00:00:00-04:00,36.99114990234375,37.84660720825195,35.64405059814453,37.45329284667969,8953771,0.0,0.0
2017-10-02 00:00:00-04:00,37.36479949951172,40.44149398803711,36.833824157714844,39.77384567260742,14226814,0.0,0.0
2017-10-09 00:00:00-04:00,39.8033447265625,39.92133712768555,37.9449348449707,38.839725494384766,5470545,0.0,0.0
2017-10-16 00:00:00-04:00,38.91838836669922,40.45231246948242,38.79056167602539,39.744346618652344,4898888,0.0,0.0
2017-10-23 00:00:00-04:00,39.62635040283203,39.744346618652344,36.65683364868164,37.84660720825195,7929142,0.0,0.0
2017-10-30 00:00:00-04:00,37.718780517578125,38.151424407958984,36.66666793823242,37.23697280883789,5965112,0.0,0.0
2017-11-06 00:00:00-05:00,37.25663757324219,38.54473876953125,36.20452117919922,36.82399368286133,7634619,0.0,0.0
2017-11-13 00:00:00-05:00,36.65683364868164,38.2694206237793,34.847591400146484,38.062931060791016,11519662,0.0,0.0
2017-11-20 00:00:00-05:00,38.18092346191406,38.95771789550781,37.88594055175781,38.21042251586914,4774307,0.0,0.0
2017-11-27 00:00:00-05:00,38.17108917236328,38.298919677734375,34.621437072753906,35.250736236572266,19656882,0.0,0.0
2017-12-04 00:00:00-05:00,35.54572296142578,36.2340202331543,32.55653762817383,34.05113220214844,12242239,0.0,0.0
2017-12-11 00:00:00-05:00,34.169124603271484,35.3588981628418,33.018680572509766,34.73942947387695,9082928,0.0,0.0
2017-12-18 00:00:00-05:00,34.857425689697266,35.280235290527344,33.35300064086914,33.79547882080078,8642772,0.0,0.0
2017-12-25 00:00:00-05:00,33.0875129699707,34.32645034790039,33.0875129699707,33.588985443115234,3206397,0.0,0.0
2018-01-01 00:00:00-05:00,33.86430740356445,34.58210372924805,32.56637191772461,33.54965591430664,4827699,0.0,0.0
2018-01-08 00:00:00-05:00,33.37266540527344,34.63126754760742,32.69419860839844,34.1592903137207,11263580,0.0,0.0
2018-01-15 00:00:00-05:00,34.29695129394531,35.89970397949219,33.9626350402832,35.87020492553711,5919143,0.0,0.0
2018-01-22 00:00:00-05:00,35.722713470458984,37.89577102661133,35.199607849121094,36.981319427490234,8086574,0.0,0.0
2018-01-29 00:00:00-05:00,36.833824157714844,38.6234016418457,36.54867172241211,38.00393295288086,6162410,0.0,0.0
2018-02-05 00:00:00-05:00,37.758113861083984,37.758113861083984,31.897737503051758,33.431663513183594,7968907,0.0,0.0
2018-02-12 00:00:00-05:00,33.64798355102539,36.34218215942383,33.431663513183594,34.32645034790039,7672756,0.0,0.0
2018-02-19 00:00:00-05:00,34.169124603271484,34.75909423828125,33.53982162475586,33.7659797668457,7841274,0.0,0.0
2018-02-26 00:00:00-05:00,33.972469329833984,34.20845413208008,30.727630615234375,32.31071853637695,6290958,0.0,0.0
2018-03-05 00:00:00-05:00,32.13372802734375,33.048179626464844,31.22910499572754,32.57620620727539,5880091,0.0,0.0
2018-03-12 00:00:00-04:00,32.723697662353516,32.90068817138672,30.99311637878418,32.11405944824219,4038507,0.0,0.0
2018-03-19 00:00:00-04:00,31.809242248535156,32.02556610107422,29.631267547607422,30.01966667175293,9233242,0.0,0.0
2018-03-26 00:00:00-04:00,30.481809616088867,30.8751220703125,29.90167236328125,30.33431625366211,6733659,0.0,0.0
2018-04-02 00:00:00-04:00,30.412979125976562,30.511308670043945,27.89675521850586,29.262537002563477,7404472,0.0,0.0
2018-04-09 00:00:00-04:00,29.469026565551758,29.54768943786621,28.318584442138672,28.810226440429688,4969774,0.0,0.0
2018-04-16 00:00:00-04:00,28.967552185058594,30.30481719970703,28.614553451538086,30.00983238220215,3467259,0.0,0.0
2018-04-23 00:00:00-04:00,30.10816192626953,30.678466796875,28.928220748901367,28.977384567260742,6353504,0.0,0.0
2018-04-30 00:00:00-04:00,28.957719802856445,32.517208099365234,28.485742568969727,32.281219482421875,24536142,0.0,0.0
2018-05-07 00:00:00-04:00,32.34021759033203,32.36971664428711,29.2330379486084,30.167158126831055,8267499,0.0,0.0
2018-05-14 00:00:00-04:00,30.176990509033203,31.396263122558594,28.938053131103516,31.356931686401367,6273873,0.0,0.0
2018-05-21 00:00:00-04:00,31.366764068603516,31.799409866333008,30.186824798583984,30.314651489257812,4840818,0.0,0.0
2018-05-28 00:00:00-04:00,30.11799430847168,31.966567993164062,29.79351043701172,31.622419357299805,5774831,0.0,0.0
2018-06-04 00:00:00-04:00,31.66175079345703,32.39921188354492,30.383480072021484,31.474925994873047,7028995,0.0,0.0
2018-06-11 00:00:00-04:00,31.56342124938965,34.24778747558594,31.10127830505371,34.00196838378906,5794765,0.0,0.0
2018-06-18 00:00:00-04:00,33.71681213378906,34.79842758178711,32.63520050048828,34.72959518432617,6546938,0.0,0.0
2018-06-25 00:00:00-04:00,34.709930419921875,37.35496520996094,34.35594940185547,36.509342193603516,7109847,0.0,0.0
2018-07-02 00:00:00-04:00,36.51917266845703,38.03343200683594,35.16715621948242,37.99409866333008,3497361,0.0,0.0
2018-07-09 00:00:00-04:00,38.01376724243164,38.692230224609375,36.36185073852539,37.708946228027344,5295825,0.0,0.0
2018-07-16 00:00:00-04:00,37.610618591308594,38.03343200683594,36.907569885253906,37.55162048339844,2211365,0.0,0.0
2018-07-23 00:00:00-04:00,37.64995193481445,37.758113861083984,33.57915496826172,33.86430740356445,4791901,0.0,0.0
2018-07-30 00:00:00-04:00,33.99213409423828,35.02458190917969,33.27433776855469,34.38544845581055,3500615,0.0,0.0
2018-08-06 00:00:00-04:00,34.58210372924805,35.486724853515625,31.278268814086914,35.299903869628906,7812492,0.0,0.0
2018-08-13 00:00:00-04:00,35.299903869628906,36.175025939941406,34.11996078491211,34.56243896484375,6004776,0.0,0.0
2018-08-20 00:00:00-04:00,34.700096130371094,36.31268310546875,34.00196838378906,36.155357360839844,3530210,0.0,0.0
2018-08-27 00:00:00-04:00,36.33235168457031,37.05997848510742,36.027530670166016,36.34218215942383,3684490,0.0,0.0
2018-09-03 00:00:00-04:00,36.31268310546875,36.92232131958008,34.45427703857422,34.53293991088867,4087628,0.0,0.0
2018-09-10 00:00:00-04:00,34.67060089111328,35.72172927856445,34.25762176513672,35.30973434448242,10703010,0.0,0.0
2018-09-17 00:00:00-04:00,35.24090576171875,38.47591018676758,34.96558380126953,36.78466033935547,5970401,0.0,0.0
2018-09-24 00:00:00-04:00,36.568336486816406,36.981319427490234,35.594886779785156,36.568336486816406,4208651,0.0,0.0
2018-10-01 00:00:00-04:00,36.76499557495117,36.99114990234375,34.410030364990234,34.96558380126953,3916670,0.0,0.0
2018-10-08 00:00:00-04:00,35.09341049194336,35.23107147216797,32.09439468383789,32.36971664428711,4444290,0.0,0.0
2018-10-15 00:00:00-04:00,32.418880462646484,34.237953186035156,32.26155471801758,33.294002532958984,7595872,0.0,0.0
2018-10-22 00:00:00-04:00,33.38249969482422,33.70698165893555,30.835792541503906,31.081613540649414,7837002,0.0,0.0
2018-10-29 00:00:00-04:00,31.396263122558594,33.92330551147461,30.226154327392578,33.38249969482422,4712270,0.0,0.0
2018-11-05 00:00:00-05:00,33.56932067871094,34.58210372924805,31.632251739501953,32.11405944824219,6276517,0.0,0.0
2018-11-12 00:00:00-05:00,32.39921188354492,32.54670715332031,30.162242889404297,31.10127830505371,6166885,0.0,0.0
