Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-11-18 00:00:00-05:00,27.455535888671875,27.710716247558594,26.064804077148438,27.327945709228516,18612908,0.0,0.0
2013-11-25 00:00:00-05:00,27.51386260986328,28.416105270385742,27.342527389526367,27.971363067626953,11944280,0.0,0.0
2013-12-02 00:00:00-05:00,27.929441452026367,28.195558547973633,26.629846572875977,27.163902282714844,18183876,0.0,0.0
2013-12-09 00:00:00-05:00,27.112865447998047,27.519330978393555,26.638959884643555,26.797536849975586,17068507,0.0,0.0
2013-12-16 00:00:00-05:00,26.906898498535156,27.08005714416504,25.39769172668457,26.42023468017578,25695753,0.0,0.0
2013-12-23 00:00:00-05:00,26.551469802856445,26.788423538208008,26.267126083374023,26.775663375854492,5862138,0.0,0.0
2013-12-30 00:00:00-05:00,26.857685089111328,26.959758758544922,26.004655838012695,26.489498138427734,9206603,0.0,0.0
2014-01-06 00:00:00-05:00,26.28717613220215,26.520484924316406,25.071426391601562,25.189903259277344,49987008,0.0,0.0
2014-01-13 00:00:00-05:00,25.04043960571289,25.35941505432129,24.426185607910156,25.029504776000977,24561181,0.0,0.0
2014-01-20 00:00:00-05:00,25.135221481323242,25.242761611938477,24.32046890258789,24.387908935546875,19269620,0.0,0.0
2014-01-27 00:00:00-05:00,24.451704025268555,24.70870590209961,23.649709701538086,23.992380142211914,31889265,0.0,0.0
2014-02-03 00:00:00-05:00,23.975975036621094,24.1691837310791,23.024518966674805,23.62236976623535,33132466,0.0,0.0
2014-02-10 00:00:00-05:00,23.69527816772461,24.694124221801758,23.350784301757812,24.652202606201172,29232786,0.0,0.0
2014-02-17 00:00:00-05:00,24.83629608154297,25.133398056030273,24.513675689697266,24.76521110534668,16847408,0.0,0.0
2014-02-24 00:00:00-05:00,24.770679473876953,25.32660675048828,24.32046890258789,25.000341415405273,15622312,0.0,0.0
2014-03-03 00:00:00-05:00,24.688657760620117,25.093299865722656,24.227510452270508,24.311355590820312,18663930,0.0,0.0
2014-03-10 00:00:00-04:00,24.269432067871094,25.14615821838379,22.90968894958496,24.652202606201172,38901886,0.0,0.0
2014-03-17 00:00:00-04:00,24.68318748474121,25.297443389892578,24.468107223510742,24.987581253051758,21577718,0.0,0.0
2014-03-24 00:00:00-04:00,25.075071334838867,25.098766326904297,23.332557678222656,23.598674774169922,31645124,0.0,0.0
2014-03-31 00:00:00-04:00,23.764541625976562,24.511852264404297,23.128414154052734,23.29974937438965,30238980,0.0,0.0
2014-04-07 00:00:00-04:00,23.263294219970703,23.476551055908203,22.33917808532715,22.873233795166016,22814884,0.0,0.0
2014-04-14 00:00:00-04:00,23.101072311401367,23.223194122314453,22.373809814453125,22.740175247192383,14025241,0.0,0.0
2014-04-21 00:00:00-04:00,22.698253631591797,23.69527816772461,22.698253631591797,23.112009048461914,16142963,0.0,0.0
2014-04-28 00:00:00-04:00,23.316152572631836,24.12908363342285,23.04274559020996,23.88666343688965,15800617,0.0,0.0
2014-05-05 00:00:00-04:00,23.75907325744629,24.181941986083984,23.438274383544922,23.580446243286133,12596053,0.0,0.0
2014-05-12 00:00:00-04:00,23.735376358032227,23.895776748657227,22.36834144592285,22.670913696289062,24152998,0.0,0.0
2014-05-19 00:00:00-04:00,22.452186584472656,23.239599227905273,22.450363159179688,23.09925079345703,26261393,0.0,0.0
2014-05-26 00:00:00-04:00,23.305217742919922,23.44921112060547,23.073732376098633,23.17215919494629,26105033,0.0,0.0
2014-06-02 00:00:00-04:00,23.17215919494629,24.096275329589844,23.152109146118164,23.961393356323242,27126038,0.0,0.0
2014-06-09 00:00:00-04:00,23.914003372192383,24.211105346679688,23.73355484008789,23.810108184814453,21272129,0.0,0.0
2014-06-16 00:00:00-04:00,23.706214904785156,24.438945770263672,23.657001495361328,24.19287872314453,19929076,0.0,0.0
2014-06-23 00:00:00-04:00,24.1400203704834,24.655847549438477,24.107210159301758,24.584762573242188,17219930,0.0,0.0
2014-06-30 00:00:00-04:00,24.520967483520508,25.698440551757812,24.515499114990234,25.381288528442383,15049539,0.0,0.0
2014-07-07 00:00:00-04:00,25.432323455810547,25.481536865234375,24.411603927612305,25.000341415405273,16647156,0.0,0.0
2014-07-14 00:00:00-04:00,25.126108169555664,26.02288246154785,24.792551040649414,25.725780487060547,33227380,0.0,0.0
2014-07-21 00:00:00-04:00,25.600013732910156,26.000709533691406,25.10251235961914,25.201732635498047,23532683,0.0,2.865
2014-07-28 00:00:00-04:00,25.259174346923828,25.541166305541992,24.204315185546875,24.376644134521484,9264325,0.0,0.0
2014-08-04 00:00:00-04:00,24.2930908203125,24.51763916015625,23.979766845703125,24.28264617919922,10136775,0.0,0.0
2014-08-11 00:00:00-04:00,24.402755737304688,25.65605354309082,24.152095794677734,25.624719619750977,9612080,0.0,0.0
2014-08-18 00:00:00-04:00,25.66649627685547,25.89104652404785,25.415836334228516,25.619497299194336,5743694,0.0,0.0
2014-08-25 00:00:00-04:00,25.802270889282227,25.802270889282227,25.321840286254883,25.70827293395996,5347876,0.0,0.0
2014-09-01 00:00:00-04:00,25.68216323852539,26.07904052734375,25.48372459411621,25.603832244873047,5092229,0.0,0.0
2014-09-08 00:00:00-04:00,25.812715530395508,26.026819229125977,25.327062606811523,25.47850227355957,9645017,0.0,0.0
2014-09-15 00:00:00-04:00,25.556833267211914,25.812715530395508,25.363616943359375,25.49416732788086,12353328,0.0,0.0
2014-09-22 00:00:00-04:00,25.46283531188965,25.562055587768555,24.188650131225586,24.8361873626709,10047348,0.0,0.0
2014-09-29 00:00:00-04:00,24.747411727905273,24.846630096435547,23.530668258666992,24.439308166503906,9083938,0.0,0.0
2014-10-06 00:00:00-04:00,24.632526397705078,24.804855346679688,22.89879608154297,22.91968536376953,9784425,0.0,0.0
2014-10-13 00:00:00-04:00,22.794355392456055,23.07634735107422,21.410505294799805,22.89879608154297,11266978,0.0,0.0
2014-10-20 00:00:00-04:00,22.9457950592041,24.30353546142578,22.815244674682617,24.26175880432129,6429246,0.0,0.0
2014-10-27 00:00:00-04:00,24.29831314086914,25.415836334228516,24.06854248046875,25.07640266418457,9572823,0.0,0.0
2014-11-03 00:00:00-05:00,25.07640266418457,26.02061653137207,24.447790145874023,25.089336395263672,13541949,0.0,1.321
2014-11-10 00:00:00-05:00,25.089336395263672,25.14452362060547,24.447790145874023,24.620248794555664,10203295,0.0,0.0
2014-11-17 00:00:00-05:00,24.496078491210938,25.17901611328125,24.254636764526367,24.59955406188965,6762042,0.0,0.0
2014-11-24 00:00:00-05:00,24.613351821899414,25.427356719970703,24.530569076538086,25.365272521972656,4000371,0.0,0.0
2014-12-01 00:00:00-05:00,25.372169494628906,25.406661987304688,24.60645294189453,24.730623245239258,6035057,0.0,0.0
2014-12-08 00:00:00-05:00,24.433992385864258,24.523672103881836,23.61998748779297,23.778648376464844,8346910,0.0,0.0
2014-12-15 00:00:00-05:00,23.944210052490234,23.978700637817383,22.916353225708008,23.716564178466797,10734145,0.0,0.0
2014-12-22 00:00:00-05:00,23.723461151123047,24.00629425048828,23.46132469177246,23.889022827148438,5043227,0.0,0.0
2014-12-29 00:00:00-05:00,23.847633361816406,24.67543601989746,23.6337833404541,24.040786743164062,3675656,0.0,0.0
2015-01-05 00:00:00-05:00,23.89592170715332,24.37880516052246,22.868064880371094,24.109769821166992,8453894,0.0,0.0
2015-01-12 00:00:00-05:00,24.130464553833008,24.958269119262695,23.36474609375,23.83383560180664,9414555,0.0,0.0
2015-01-19 00:00:00-05:00,23.882123947143555,24.30292320251465,23.585494995117188,23.83383560180664,5016845,0.0,0.0
2015-01-26 00:00:00-05:00,23.99939727783203,24.758216857910156,23.350950241088867,23.48891830444336,5555233,0.0,0.0
2015-02-02 00:00:00-05:00,23.578596115112305,25.468746185302734,23.36474609375,25.261796951293945,9196534,0.0,0.0
2015-02-09 00:00:00-05:00,25.185914993286133,26.517297744750977,24.992759704589844,26.19307518005371,6611715,0.0,0.0
2015-02-16 00:00:00-05:00,26.082700729370117,26.751842498779297,26.006818771362305,26.558687210083008,5460283,0.0,0.0
2015-02-23 00:00:00-05:00,26.551790237426758,27.13125228881836,26.441415786743164,26.606977462768555,6516766,0.0,0.0
2015-03-02 00:00:00-05:00,26.600078582763672,27.855579376220703,26.56558609008789,27.207134246826172,11838175,0.0,0.0
2015-03-09 00:00:00-04:00,27.220930099487305,27.448577880859375,26.641468048095703,26.97258949279785,5424913,0.0,0.0
2015-03-16 00:00:00-04:00,27.16574478149414,27.786596298217773,26.848419189453125,27.655527114868164,6078981,0.0,0.0
2015-03-23 00:00:00-04:00,27.627933502197266,27.683120727539062,25.924039840698242,26.241363525390625,6044334,0.0,0.0
2015-03-30 00:00:00-04:00,26.434518814086914,27.3313045501709,26.39312744140625,27.23472785949707,5876180,0.0,0.0
2015-04-06 00:00:00-04:00,27.096759796142578,27.593442916870117,26.993284225463867,27.17264175415039,4519334,0.0,0.0
2015-04-13 00:00:00-04:00,27.124353408813477,27.372695922851562,26.05510711669922,26.268957138061523,3940937,0.0,0.0
2015-04-20 00:00:00-04:00,26.303449630737305,27.186439514160156,26.255159378051758,27.179540634155273,4149827,0.0,0.0
2015-04-27 00:00:00-04:00,27.241626739501953,27.241626739501953,26.351736068725586,26.738046646118164,4426124,0.0,0.0
2015-05-04 00:00:00-04:00,26.882911682128906,27.06226921081543,26.006818771362305,26.165481567382812,3483437,0.0,0.0
2015-05-11 00:00:00-04:00,26.082700729370117,26.296550750732422,25.572223663330078,26.082700729370117,4185487,0.0,0.0
2015-05-18 00:00:00-04:00,26.089599609375,26.36553382873535,25.861953735351562,26.248262405395508,9292064,0.0,0.0
2015-05-25 00:00:00-04:00,26.12409210205078,26.58628273010254,25.799869537353516,26.434518814086914,6223362,0.0,0.0
2015-06-01 00:00:00-04:00,26.58628273010254,27.03467559814453,26.199974060058594,26.938098907470703,6872502,0.0,0.0
2015-06-08 00:00:00-04:00,26.841520309448242,27.041574478149414,26.213769912719727,26.510400772094727,5876324,0.0,0.0
2015-06-15 00:00:00-04:00,26.39312744140625,26.6690616607666,25.972328186035156,26.475908279418945,4424966,0.0,0.0
2015-06-22 00:00:00-04:00,26.606977462768555,26.76563835144043,25.675697326660156,25.703292846679688,5828777,0.0,0.0
2015-06-29 00:00:00-04:00,25.503238677978516,25.61361312866211,24.730623245239258,24.985862731933594,6020707,0.0,0.0
2015-07-06 00:00:00-04:00,24.83409881591797,24.90998077392578,23.99939727783203,24.654741287231445,11218462,0.0,0.0
2015-07-13 00:00:00-04:00,24.77201271057129,25.675697326660156,24.751317977905273,25.330780029296875,5640471,0.0,0.0
2015-07-20 00:00:00-04:00,25.503238677978516,25.503238677978516,24.716825485229492,24.8478946685791,4108222,0.0,0.0
2015-07-27 00:00:00-04:00,24.83409881591797,26.186176300048828,24.406400680541992,26.075803756713867,8517966,0.0,0.0
2015-08-03 00:00:00-04:00,26.068904876708984,27.9383602142334,25.896446228027344,26.296550750732422,11436485,0.0,0.0
2015-08-10 00:00:00-04:00,26.517297744750977,26.76563835144043,25.98612403869629,26.406923294067383,5265019,0.0,0.0
2015-08-17 00:00:00-04:00,26.28965187072754,26.689756393432617,24.868589401245117,24.868589401245117,6059701,0.0,0.0
2015-08-24 00:00:00-04:00,23.454425811767578,25.855056762695312,22.536943435668945,25.78607177734375,12319449,0.0,0.0
2015-08-31 00:00:00-04:00,25.7791748046875,26.0620059967041,25.15142250061035,25.572223663330078,10071814,0.0,0.0
2015-09-07 00:00:00-04:00,26.041311264038086,26.441415786743164,25.710189819335938,25.910242080688477,4174905,0.0,0.0
2015-09-14 00:00:00-04:00,25.875751495361328,26.489704132080078,25.551528930664062,25.723987579345703,5785723,0.0,0.0
2015-09-21 00:00:00-04:00,25.903343200683594,26.1171932220459,25.04794692993164,25.17901611328125,3802642,0.0,0.0
2015-09-28 00:00:00-04:00,25.130727767944336,25.64810562133789,24.109769821166992,25.641206741333008,8181655,0.0,0.0
2015-10-05 00:00:00-04:00,25.82746124267578,26.482805252075195,25.710189819335938,26.344839096069336,5548710,0.0,0.0
2015-10-12 00:00:00-04:00,26.344839096069336,26.80013084411621,26.206872940063477,26.76563835144043,3904697,0.0,0.0
2015-10-19 00:00:00-04:00,26.710451126098633,27.47616958618164,26.165481567382812,27.455474853515625,6697534,0.0,0.0
2015-10-26 00:00:00-04:00,27.531356811523438,28.441940307617188,27.283016204833984,28.117717742919922,9048961,0.0,0.0
2015-11-02 00:00:00-05:00,28.11081886291504,28.655790328979492,27.77280044555664,27.931461334228516,8297480,0.0,0.0
2015-11-09 00:00:00-05:00,27.800392150878906,29.1248779296875,27.351999282836914,28.421245574951172,8421856,0.0,0.0
2015-11-16 00:00:00-05:00,28.331567764282227,28.85584259033203,27.97285270690918,28.27638053894043,5966200,0.0,0.0
2015-11-23 00:00:00-05:00,28.21429443359375,28.41434669494629,27.655527114868164,28.090124130249023,3203080,0.0,0.0
2015-11-30 00:00:00-05:00,28.10392189025879,28.34536361694336,27.186439514160156,27.593442916870117,8031763,0.0,0.0
2015-12-07 00:00:00-05:00,27.60723876953125,27.655527114868164,26.406923294067383,26.558687210083008,6526479,0.0,0.0
2015-12-14 00:00:00-05:00,26.6966552734375,27.46927261352539,26.05510711669922,26.32414436340332,10293460,0.0,0.0
2015-12-21 00:00:00-05:00,26.56558609008789,27.289915084838867,26.32414436340332,27.06916618347168,3464737,0.0,0.0
2015-12-28 00:00:00-05:00,27.013980865478516,27.386491775512695,26.648366928100586,27.076065063476562,2686725,0.0,0.0
2016-01-04 00:00:00-05:00,26.59317970275879,26.682859420776367,25.199710845947266,25.241100311279297,6843945,0.0,0.0
2016-01-11 00:00:00-05:00,25.31698226928711,25.4825439453125,23.675174713134766,24.054582595825195,5734551,0.0,0.0
2016-01-18 00:00:00-05:00,24.37880516052246,25.020353317260742,23.0267276763916,24.76511573791504,7520917,0.0,0.0
2016-01-25 00:00:00-05:00,24.585756301879883,25.303186416625977,24.30292320251465,25.261796951293945,6115656,0.0,0.0
2016-02-01 00:00:00-05:00,25.04794692993164,25.365272521972656,22.743894577026367,22.79218292236328,10564538,0.0,0.0
2016-02-08 00:00:00-05:00,22.440366744995117,22.98533821105957,21.50908851623535,22.41277313232422,11080893,0.0,0.0
2016-02-15 00:00:00-05:00,22.633520126342773,23.38544273376465,22.288602828979492,23.350950241088867,6275983,0.0,0.0
2016-02-22 00:00:00-05:00,23.564800262451172,24.827199935913086,23.047422409057617,24.50297737121582,8506949,0.0,0.0
2016-02-29 00:00:00-05:00,24.523672103881836,26.386228561401367,24.482282638549805,26.234464645385742,8269212,0.0,0.0
2016-03-07 00:00:00-05:00,26.268957138061523,26.49660301208496,25.558425903320312,26.32414436340332,6049118,0.0,0.0
2016-03-14 00:00:00-04:00,26.248262405395508,26.86221694946289,25.930936813354492,26.620773315429688,5288939,0.0,0.0
2016-03-21 00:00:00-04:00,26.59317970275879,26.71735191345215,25.882648468017578,26.15858268737793,3874689,0.0,0.0
2016-03-28 00:00:00-04:00,26.165481567382812,26.882911682128906,26.096498489379883,26.738046646118164,5596837,0.0,0.0
2016-04-04 00:00:00-04:00,26.820825576782227,26.93120002746582,26.04821014404297,26.544891357421875,7007753,0.0,0.0
2016-04-11 00:00:00-04:00,26.600078582763672,27.117456436157227,26.179277420043945,26.944995880126953,5755425,0.0,0.0
2016-04-18 00:00:00-04:00,26.944990158081055,26.944990158081055,17.888015747070312,18.38899803161621,10340437,0.0,1.423988
2016-04-25 00:00:00-04:00,18.182710647583008,18.46758270263672,17.838899612426758,17.976423263549805,2960955,0.0,0.0
2016-05-02 00:00:00-04:00,17.96660041809082,19.42043113708496,17.86836814880371,19.07662010192871,2343029,0.0,0.0
2016-05-09 00:00:00-04:00,18.880157470703125,19.2927303314209,18.16306495666504,18.310413360595703,1879330,0.0,0.0
2016-05-16 00:00:00-04:00,18.359527587890625,18.83104133605957,17.996070861816406,18.742633819580078,2370209,0.0,0.0
2016-05-23 00:00:00-04:00,18.722986221313477,19.57760238647461,18.634578704833984,19.4793701171875,2139021,0.0,0.0
2016-05-30 00:00:00-04:00,19.489194869995117,19.793712615966797,18.919450759887695,19.67583465576172,1775596,0.0,0.0
2016-06-06 00:00:00-04:00,19.774066925048828,19.823183059692383,18.339881896972656,18.457759857177734,1763277,0.0,0.0
2016-06-13 00:00:00-04:00,18.34970474243164,18.516698837280273,17.917484283447266,18.055009841918945,3113756,0.0,0.0
2016-06-20 00:00:00-04:00,18.241649627685547,18.713163375854492,17.43614959716797,17.976423263549805,4357448,0.0,0.0
2016-06-27 00:00:00-04:00,17.848722457885742,19.047151565551758,17.406679153442383,18.94891929626465,2379373,0.0,0.0
2016-07-04 00:00:00-04:00,18.90962791442871,19.25343894958496,18.50687599182129,19.17485237121582,667197,0.0,0.0
2016-07-11 00:00:00-04:00,19.27308464050293,19.990177154541016,19.047151565551758,19.724950790405273,1086512,0.0,0.0
2016-07-18 00:00:00-04:00,19.754419326782227,20.86444091796875,19.71512794494629,20.854616165161133,1131201,0.0,0.0
2016-07-25 00:00:00-04:00,20.84479331970215,22.858545303344727,20.78585433959961,22.298625946044922,2167729,0.0,0.0
2016-08-01 00:00:00-04:00,22.347740173339844,22.58349609375,21.375246047973633,21.522592544555664,1831789,0.0,0.0
2016-08-08 00:00:00-04:00,21.601179122924805,21.9155216217041,21.35559844970703,21.49312400817871,869066,0.0,0.0
2016-08-15 00:00:00-04:00,21.61100196838379,21.99410629272461,21.296659469604492,21.620824813842773,1243692,0.0,0.0
2016-08-22 00:00:00-04:00,21.51276969909668,21.669940948486328,20.569744110107422,20.776031494140625,802387,0.0,0.0
2016-08-29 00:00:00-04:00,20.82514762878418,21.49312400817871,20.72691535949707,21.49312400817871,1153191,0.0,0.0
2016-09-05 00:00:00-04:00,21.49312400817871,22.573673248291016,20.530452728271484,22.33791732788086,3680069,0.0,0.0
2016-09-12 00:00:00-04:00,22.3968563079834,27.848722457885742,22.27897834777832,27.22003936767578,8418656,0.0,0.0
2016-09-19 00:00:00-04:00,27.249509811401367,29.57760238647461,27.141454696655273,28.634578704833984,3012363,0.0,0.0
2016-09-26 00:00:00-04:00,27.90766143798828,28.68369483947754,27.455795288085938,28.143417358398438,1640710,0.0,0.0
2016-10-03 00:00:00-04:00,28.516698837280273,28.781925201416016,27.809429168701172,28.58546257019043,2635501,0.0,0.0
2016-10-10 00:00:00-04:00,28.54616928100586,29.184675216674805,26.79764175415039,27.465618133544922,3693711,0.0,0.0
2016-10-17 00:00:00-04:00,27.47544288635254,28.241649627685547,27.249509811401367,27.976423263549805,1481700,0.0,0.0
2016-10-24 00:00:00-04:00,28.143417358398438,28.418468475341797,26.47347640991211,26.768173217773438,2714192,0.0,0.0
2016-10-31 00:00:00-04:00,26.719057083129883,27.43614959716797,26.47347640991211,26.74852752685547,1515191,0.0,0.0
2016-11-07 00:00:00-05:00,27.07269287109375,29.02750587463379,26.699411392211914,28.958742141723633,2174346,0.0,0.0
2016-11-14 00:00:00-05:00,29.125736236572266,32.691551208496094,28.703340530395508,32.426326751708984,3033029,0.0,0.0
2016-11-21 00:00:00-05:00,32.35756301879883,32.426326751708984,30.54027557373047,31.326129913330078,1639184,0.0,0.0
2016-11-28 00:00:00-05:00,31.139488220214844,31.79764175415039,29.587425231933594,30.127700805664062,1487299,0.0,0.0
2016-12-05 00:00:00-05:00,30.471513748168945,31.159135818481445,29.970529556274414,30.736738204956055,1628189,0.0,0.0
2016-12-12 00:00:00-05:00,30.530452728271484,31.119842529296875,29.626718521118164,30.599214553833008,1997519,0.0,0.0
2016-12-19 00:00:00-05:00,30.550098419189453,31.679763793945312,30.235755920410156,30.943025588989258,1336736,0.0,0.0
2016-12-26 00:00:00-05:00,30.97249412536621,31.856582641601562,30.44204330444336,30.795677185058594,819389,0.0,0.0
2017-01-02 00:00:00-05:00,30.962671279907227,32.01375198364258,30.589391708374023,31.139488220214844,835575,0.0,0.0
2017-01-09 00:00:00-05:00,30.206287384033203,30.88408660888672,29.302553176879883,29.705305099487305,1116440,0.0,0.0
2017-01-16 00:00:00-05:00,28.821218490600586,29.685657501220703,27.141454696655273,28.6051082611084,3541418,0.0,0.0
2017-01-23 00:00:00-05:00,28.310413360595703,31.385068893432617,28.310413360595703,30.38310432434082,1604367,0.0,0.0
2017-01-30 00:00:00-05:00,30.304519653320312,30.304519653320312,28.153242111206055,29.911590576171875,1586247,0.0,0.0
2017-02-06 00:00:00-05:00,29.744596481323242,31.326129913330078,27.76031494140625,31.198427200317383,1792901,0.0,0.0
2017-02-13 00:00:00-05:00,31.335952758789062,31.699411392211914,29.783889770507812,31.208251953125,1298460,0.0,0.0
2017-02-20 00:00:00-05:00,31.208251953125,33.035362243652344,31.208251953125,31.964637756347656,1188719,0.0,0.0
2017-02-27 00:00:00-05:00,31.83693504333496,32.07269287109375,29.42043113708496,31.198427200317383,1608644,0.0,0.0
2017-03-06 00:00:00-05:00,31.119842529296875,32.83890151977539,30.952848434448242,32.53438186645508,1774273,0.0,0.0
2017-03-13 00:00:00-04:00,32.426326751708984,32.829078674316406,31.16895866394043,32.02357482910156,1726019,0.0,0.0
2017-03-20 00:00:00-04:00,31.905696868896484,32.0628662109375,30.530452728271484,31.483301162719727,1098423,0.0,0.0
2017-03-27 00:00:00-04:00,31.335952758789062,32.170921325683594,30.569744110107422,32.12180709838867,861941,0.0,0.0
2017-04-03 00:00:00-04:00,32.229862213134766,32.79960632324219,31.61100196838379,31.699411392211914,1710138,0.0,0.0
2017-04-10 00:00:00-04:00,31.581531524658203,31.79764175415039,29.94106101989746,30.736738204956055,1602739,0.0,0.0
2017-04-17 00:00:00-04:00,30.913555145263672,32.71119689941406,30.5206298828125,32.406681060791016,1363714,0.0,0.0
2017-04-24 00:00:00-04:00,32.87819290161133,33.73280715942383,31.944990158081055,33.3104133605957,1998640,0.0,0.0
2017-05-01 00:00:00-04:00,33.555992126464844,33.555992126464844,31.463653564453125,32.2691535949707,1380306,0.0,0.0
2017-05-08 00:00:00-04:00,32.3772087097168,33.113948822021484,31.178781509399414,31.178781509399414,1912008,0.0,0.0
2017-05-15 00:00:00-04:00,31.326129913330078,31.522592544555664,29.3123779296875,29.71512794494629,3035880,0.0,0.0
